language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=3.12 s (577.6 files/s 139666.9 lines/s)"
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_khq-ml.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_khq.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ki-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ki.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kkj-cm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kkj.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kl-gl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kln-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kln.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kok-in.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kok.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ks-arab-in.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ks-arab.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ks.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ksb-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ksb.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ksf-cm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ksf.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ksh-de.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ksh.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kw-gb.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_kw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lag-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lag.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lg-ug.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lg.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lkt-us.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lkt.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lt-lt.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lt.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lu-cd.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lu.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_luo-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_luo.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_luy-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_luy.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lv-lv.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_lv.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mas-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mas-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mas.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mer-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mer.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mfe-mu.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mfe.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mg-mg.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mg.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mgh-mz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mgh.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mgo-cm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mgo.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mk-mk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mua-cm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_mua.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_naq-na.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_naq.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nd-zw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nd.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl-aw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl-be.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl-bq.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl-cw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl-nl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl-sr.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl-sx.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nmg-cm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nmg.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nn-no.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nnh-cm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nnh.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nr-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nr.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nso-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nso.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nus-sd.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nus.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nyn-ug.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_nyn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_om-et.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_om-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_om.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_os-ge.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_os-ru.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_os.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_pl-pl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_pl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ps-af.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ps.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rm-ch.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rn-bi.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ro-md.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ro-ro.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ro.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rof-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rof.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ru-by.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ru-kg.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ru-kz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ru-md.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ru-ru.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ru-ua.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ru.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rw-rw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rwk-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_rwk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sah-ru.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sah.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_saq-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_saq.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sbp-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sbp.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_se-fi.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_se-no.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_se.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_seh-mz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_seh.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ses-ml.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ses.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sg-cf.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sg.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_shi-latn-ma.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_shi-latn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_shi-tfng-ma.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_shi-tfng.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_shi.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_si-lk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_si.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sk-sk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sl-si.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sn-zw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_so-dj.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_so-et.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_so-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_so-so.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_so.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-cyrl-ba.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-cyrl-me.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-cyrl-rs.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-cyrl-xk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-cyrl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-latn-ba.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-latn-me.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-latn-rs.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-latn-xk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr-latn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sr.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ss-sz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ss-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ss.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ssy-er.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ssy.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_st-ls.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_st-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_st.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sv-ax.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sv-fi.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sv-se.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sv.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sw-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sw-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sw-ug.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_sw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_swc-cd.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_swc.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_teo-ke.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_teo-ug.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_teo.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tg-cyrl-tj.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tg-cyrl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tg.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ti-er.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ti-et.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ti.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tig-er.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tig.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tl.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tn-bw.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tn-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_to-to.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_to.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ts-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ts.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_twq-ne.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_twq.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tzm-latn-ma.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tzm-latn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_tzm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ug-arab-cn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ug-arab.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ug.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_uk-ua.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_uk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ur-in.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ur-pk.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ur.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vai-latn-lr.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vai-latn.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vai-vaii-lr.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vai-vaii.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vai.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ve-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ve.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vo-001.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vo.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vun-tz.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_vun.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_wae-ch.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_wae.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_wal-et.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_wal.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_xh-za.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_xh.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_xog-ug.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_xog.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_yav-cm.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_yav.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_yo-bj.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_yo-ng.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_yo.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_zgh-ma.js,4,0,111
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_zgh.js,4,0,111
CSS,./BlogEngine/BlogEngine.NET/Scripts/syntaxhighlighter/styles/shThemeEclipse.css,1,0,111
CSS,./lib/syntaxhighlighter_3.0.83/styles/shThemeEclipse.css,1,16,111
Razor,./BlogEngine/BlogEngine.NET/Custom/Widgets/PostList/edit.cshtml,3,0,110
HTML,./BlogEngine/BlogEngine.NET/Scripts/syntaxhighlighter/syntaxhighlighter.htm,4,0,110
Razor,./BlogEngine/BlogEngine.NET/admin/app/editor/filemanager.cshtml,0,1,110
SQL,./BlogEngine/BlogEngine.NET/setup/SQLServer/Archive/MSSQLUpgradeFrom2.5to2.6.sql,33,24,110
C#,./BlogEngine/BlogEngine.Core/Providers/XmlProvider/Blogs.cs,26,66,108
Text,./BlogEngine/BlogEngine.NET/App_Data/stopwords.txt,0,0,108
C#,./BlogEngine/BlogEngine.NET/Custom/Extensions/SendCommentMail.cs,27,16,108
HTML,./BlogEngine/BlogEngine.NET/admin/app/custom/plugins/pluginGallery.html,0,0,107
JavaScript,./BlogEngine/BlogEngine.NET/admin/app/custom/widgets/widgetGalleryController.js,10,0,105
XML,./BlogEngine/BlogEngine.NET/App_Data/blogs/_new/settings.xml,0,0,104
XML,./BlogEngine/BlogEngine.NET/App_Data/settings.xml,0,0,104
ASP.NET,./BlogEngine/BlogEngine.NET/Custom/Themes/Standard/page.master,12,7,104
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/syntaxhighlighter/scripts/syntaxhighlighter.js,30,0,103
CSS,./BlogEngine/BlogEngine.NET/Scripts/syntaxhighlighter/styles/shThemeDjango.css,1,0,103
CSS,./lib/syntaxhighlighter_3.0.83/styles/shThemeDjango.css,1,16,103
C#,./BlogEngine/BlogEngine.Core/Data/Services/TagCloud.cs,15,7,102
C#,./BlogEngine/BlogEngine.Core/Services/Messaging/Ping/Pingback.cs,22,41,102
HTML,./BlogEngine/BlogEngine.NET/admin/app/custom/widgets/widgetGallery.html,0,0,102
Razor,./BlogEngine/BlogEngine.NET/setup/upgrade/index.cshtml,1,0,102
JavaScript,./BlogEngine/BlogEngine.NET/Account/account.js,11,0,101
SCSS,./BlogEngine/BlogEngine.NET/admin/themes/standard/scss/pages/security/_profile.scss,16,0,101
Razor,./BlogEngine/BlogEngine.NET/admin/themes/standard/sidebar.cshtml,1,0,101
C#,./BlogEngine/BlogEngine.Tests/WebApi/RoleControllerTests.cs,18,0,101
ASP.NET,./BlogEngine/BlogEngine.NET/Custom/Themes/Standard-2017/site.master,2,0,100
Razor,./BlogEngine/BlogEngine.NET/Custom/Widgets/PostList/widget.cshtml,3,3,100
CSS,./BlogEngine/BlogEngine.NET/Scripts/syntaxhighlighter/styles/shThemeDefault.css,1,0,100
CSS,./BlogEngine/BlogEngine.NET/Scripts/syntaxhighlighter/styles/shThemeFadeToGrey.css,1,0,100
C#,./BlogEngine/BlogEngine.NET/error404.aspx.cs,19,3,100
CSS,./lib/syntaxhighlighter_3.0.83/styles/shThemeDefault.css,1,16,100
CSS,./lib/syntaxhighlighter_3.0.83/styles/shThemeFadeToGrey.css,1,16,100
C#,./BlogEngine/BlogEngine.NET/Custom/Extensions/ResolveLinks.cs,31,46,99
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_en-dsrt-us.js,0,0,99
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_en-dsrt.js,0,0,99
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ms-bn.js,0,0,99
JavaScript,./BlogEngine/BlogEngine.NET/Scripts/i18n/angular-locale_ms-my.js,0,0,99
C#,./BlogEngine/BlogEngine.NET/Custom/Extensions/BBCode.cs,30,65,98
